Date,Close,High,Low,Open,Volume
2021-10-12,138.6918487548828,140.3972023557475,138.2312075228374,140.37759646472705,73035900
2021-10-13,138.1038055419922,138.58403770640166,136.4278533132654,138.42723544419957,78762700
2021-10-14,140.89703369140625,141.01465407700306,138.69184213659864,139.2798991998456,69907100
2021-10-15,141.95553588867188,142.014338607517,140.65202078625612,140.90685250780268,67940300
2021-10-18,143.63150024414062,143.9157183941278,140.30901175541666,140.59322990540383,85589200
2021-10-19,145.7974853515625,146.1993239178965,143.63150519092176,144.08233605883038,76378900
2021-10-20,146.2875213623047,146.76776852622643,145.17022475769727,145.73867600634514,58418800
2021-10-21,146.50311279296875,146.6599299941147,144.92517522435247,145.8464575874455,61421000
2021-10-22,145.7288360595703,147.18915308849202,145.67982882026405,146.70892102605617,58883400
2021-10-25,145.6798858642578,146.3953439825703,144.68019461961757,145.7190826981053,50720600
2021-10-26,146.34632873535156,147.83604746665293,146.042489762277,146.35612420354883,60893400
2021-10-27,145.88568115234375,146.74814591850827,145.53284989871335,146.38551919710656,56094900
2021-10-28,149.53163146972656,150.11967371638,146.73838219464628,146.8363967132131,100077900
2021-10-29,146.81675720214844,146.95396852377547,143.4942691703326,144.2881357422398,124953200
2021-11-01,145.9934844970703,146.71873790698544,144.85658218082636,146.02288585396352,74588300
2021-11-02,147.0323944091797,148.5515295481681,145.68966743805245,145.69947786176533,69122000
2021-11-03,148.47311401367188,148.94355072762525,146.83637350572047,147.39501429949382,54511500
2021-11-04,147.95367431640625,149.39438585976856,147.64003986144715,148.5613223792471,60394600
2021-11-05,148.48370361328125,149.38669631915593,147.2862531827917,149.08242882852602,65463900
2021-11-08,147.65919494628906,148.76831225932858,147.3843718030694,148.61126618413505,55020900
2021-11-09,148.02236938476562,148.63090428124968,147.28623266415173,147.42364425293005,56787900
2021-11-10,145.18576049804688,147.3549161864625,145.11706220590227,147.24694889017508,65187100
2021-11-11,145.13671875,146.6678808138986,144.95022837459734,146.2065822230877,41000000
2021-11-12,147.21755981445312,147.619969908983,144.75394557835256,145.6863825903491,63804000
2021-11-15,147.22735595703125,149.0726102775832,146.6678848155588,147.59051197583477,59222800
2021-11-16,148.20884704589844,148.689795053766,146.57952764951963,147.16844296622529,59256200
2021-11-17,150.65281677246094,152.13489975913402,148.19902806666846,148.20883782986604,88807000
2021-11-18,154.95184326171875,155.73705863714747,150.22094645963304,150.86875026761706,137827700
2021-11-19,157.58230590820312,158.0436193602757,153.6366096704335,154.73590216384713,117305600
2021-11-22,158.0436248779297,162.63711008012285,158.02399037507982,158.6914137046002,117467900
2021-11-23,158.4263916015625,158.8091819777907,156.11982460586998,158.14174377142075,96041900
2021-11-24,158.9466552734375,159.14295541860696,156.68916616213605,157.77864919107878,69463600
2021-11-26,153.91143798828125,157.48415368919132,153.46975902346642,156.62043026238874,76959800
2021-11-29,157.27804565429688,158.2104823634522,155.85483622919187,156.42411700388635,88748200
2021-11-30,162.24453735351562,162.460471991212,156.96397844815215,157.0326917313919,174048100
2021-12-01,161.7243194580078,167.1520991872997,161.48875033716251,164.3842181801369,152052500
2021-12-02,160.73300170898438,161.16487100269978,154.88317666704097,155.80580379875286,136739200
2021-12-03,158.84848022460938,161.9108190637314,156.76767195675856,160.98819200859322,118023100
2021-12-06,162.26417541503906,164.77685309775336,161.24339074597364,161.25320051090569,107497000
2021-12-07,168.01585388183594,168.40846915616368,165.22835282944519,165.95467985439547,120405400
2021-12-08,171.84376525878906,172.70750384073483,167.54472183268328,168.94829702834517,116998900
2021-12-09,171.33335876464844,173.4828803001478,170.70518938695935,171.67689521138408,108923700
2021-12-10,176.1329803466797,176.309660951534,171.460971245645,171.971363576986,115402700
2021-12-13,172.49159240722656,178.76347778192311,172.28546749907315,177.77213723694808,153237000
2021-12-14,171.1076202392578,174.45459210584534,169.02681191245964,172.01061281459928,139380400
2021-12-15,175.98573303222656,176.18203313786822,169.12493426102594,171.87318067022332,131063300
2021-12-16,169.07586669921875,177.7917297535116,167.59378358012162,175.96611019421348,150185800
2021-12-17,167.97659301757812,170.26352635111277,166.55339827572786,166.78895245401213,195432700
2021-12-20,166.61224365234375,167.4269032535666,164.36457991536943,165.16941477721542,107499100
2021-12-21,169.7924041748047,169.99851408220792,165.9939282799388,168.38882895375335,91185900
2021-12-22,172.39340209960938,172.60933673314887,168.9679072100419,169.84145550872807,92135300
2021-12-23,173.0215606689453,173.5810317235857,172.03023535098566,172.59951616954052,68356600
2021-12-27,176.9967041015625,177.08503690822866,173.7969687428298,173.8165882709296,74919600
2021-12-28,175.97592163085938,177.97822179969552,175.2299751821839,176.8298503690715,79144300
2021-12-29,176.0642547607422,177.29114913280281,174.84717015203242,176.01517599051218,62348900
2021-12-30,174.90609741210938,177.2322998407697,174.79813008439314,176.1526265636074,59773000
2021-12-31,174.28770446777344,175.9170087214449,173.98342209987004,174.79808171507432,64062300
2022-01-03,178.6456298828125,179.49955854778523,174.42512523500616,174.54290230186947,104487900
2022-01-04,176.37832641601562,179.5584419205672,175.80904564797467,179.25417452208993,99310400
2022-01-05,171.6867218017578,176.83967914737053,171.41189860813105,176.29003276011701,94537600
2022-01-06,168.8206787109375,172.05968310015797,168.46733250526367,169.50773661732023,96904000
2022-01-07,168.98751831054688,170.92110500332652,167.86859126297153,169.69421065393524,86709100
2022-01-10,169.00718688964844,169.31145435336728,165.06148967296951,165.95467253383114,106765600
2022-01-11,171.84376525878906,171.94190783972073,167.66251389723809,169.13478740187807,76138300
2022-01-12,172.285400390625,173.90489484214223,171.5885328297367,172.86449089372638,74805200
2022-01-13,169.00718688964844,173.35529415174287,168.6145716326397,172.53082457713552,84505800
2022-01-14,169.8708953857422,170.56776300627916,167.9274839054903,168.1728627813742,80440800
2022-01-18,166.66136169433594,169.3507050116675,166.2785711868531,168.33974508224512,90956700
2022-01-19,163.15733337402344,167.91769000661554,162.87270044087128,166.85765136543813,94815000
2022-01-20,161.46910095214844,166.5435340208892,161.14519905711342,163.8934453067467,91420500
2022-01-21,159.40797424316406,163.25551413022995,159.30000691315811,161.38081548046375,122848900
2022-01-24,158.6325225830078,159.29996087836932,151.84043745137762,157.06210684561927,162294600
2022-01-25,156.8265380859375,159.7514499461909,154.11756082376363,156.04132272716996,115798400
2022-01-26,156.7382049560547,161.35132458598716,154.9027758530205,160.47777643261003,108275300
2022-01-27,156.27691650390625,160.81151382611307,155.35428943492713,159.44720772831658,121954600
2022-01-28,167.18153381347656,167.20116831659928,159.79072343360525,162.64693708008207,179935700
2022-01-31,171.54930114746094,171.76523578487254,166.37670956776643,167.0147037152971,115541600
2022-02-01,171.38246154785156,171.608205971386,169.1249723822828,170.7935461214453,86213900
2022-02-02,172.58969116210938,172.62896017118422,170.12609251689003,171.51984280427115,84914300
2022-02-03,169.70401000976562,172.98228289261496,168.93842918083482,171.25480616949991,89418100
2022-02-04,169.41905212402344,171.09958880025067,167.7385154477962,168.72128157532018,82465400
2022-02-07,168.70164489746094,170.9521728360201,168.00387431629863,169.88096130618518,77251200
2022-02-08,171.81698608398438,172.3280286162116,168.47557259889186,168.77040540578523,74829200
2022-02-09,173.2419891357422,173.60560775677658,171.885767258212,173.01595715476017,71285000
2022-02-10,169.15367126464844,172.45576547110866,168.59350246849255,171.1388626912715,90865900
2022-02-11,165.73367309570312,170.09715694195197,165.14400744238606,169.3600823732159,98670700
2022-02-14,165.9695587158203,166.6574920486195,163.68953396046075,164.48557217382995,86185500
2022-02-15,169.81214904785156,169.96939522398472,167.31592973397568,168.02352253075418,62527400
2022-02-16,169.5762939453125,170.35267256794222,167.11937868964532,168.8883606728898,61177400
2022-02-17,165.9695587158203,168.94733906736835,165.5666209795301,168.08250002280826,69589300
2022-02-18,164.416748046875,167.6009001587836,163.32587723184227,166.89332246399607,82772700
2022-02-22,161.4881591796875,163.8173104192216,159.35554319733427,162.13677351501823,91162800
2022-02-23,157.3113555908203,163.28655947595425,156.99686328327715,162.6870716360414,90009200
2022-02-24,159.93536376953125,160.04346864256559,149.38045024208816,149.95045639119465,141147500
2022-02-25,162.00901794433594,162.27435402769208,158.09759757776467,161.0164144612621,91974200
2022-02-28,162.27435302734375,162.56918589174444,159.63070950306087,160.24985701872006,95056600
2022-03-01,160.38739013671875,163.72880315787341,159.17859229169264,161.86153897068826,83474400
2022-03-02,163.6894989013672,164.47571468295504,160.14171312084568,161.55689852854007,79724800
2022-03-03,163.36521911621094,165.99904029600498,162.6969453068408,165.56662077426103,76678400
2022-03-04,160.35792541503906,162.69691327903544,159.30637359945834,161.65518372489828,83737200
2022-03-07,156.55465698242188,162.17608078588069,156.2991281758325,160.54468531235605,96418800
2022-03-08,154.72669982910156,160.0729499038518,153.1149639973743,156.08292186895505,131148300
2022-03-09,160.14173889160156,160.59381791240634,156.66275336768058,158.69707147174915,91454900
2022-03-10,155.7880859375,157.62585374072557,153.2918516527838,157.43912578291366,105342000
2022-03-11,152.06338500976562,156.5349734862068,151.83735301963387,156.1909993742422,96970100
2022-03-14,148.02423095703125,151.46391244119621,147.51320336208943,148.83992865134607,108732100
2022-03-15,152.41720581054688,152.88894438184133,147.78838542286357,148.29941304803273,92964300
2022-03-16,156.83961486816406,157.24255250796213,151.79803572553402,154.34339594526026,102300200
2022-03-17,157.8518829345703,158.22533884354678,154.9134219533723,155.8765285127207,75615400
2022-03-18,161.15396118164062,161.64534417157984,157.006687546888,157.74376203179685,123511700
2022-03-21,162.52984619140625,163.48313041290612,160.20068056976743,160.69206357071295,95811400
2022-03-22,165.91055297851562,166.50020354427738,162.06793455898944,162.6575851247512,81532000
2022-03-23,167.27659606933594,169.66471008875092,164.76070268413946,165.09485449821165,98062700
2022-03-24,171.07008361816406,171.13886943985568,167.2766062849375,168.11194838158724,90131400
2022-03-25,171.7089080810547,172.25925474224047,169.77285750778353,170.88338808927602,80546200
2022-03-28,172.57371520996094,172.70146459251646,169.03575161959526,169.20282003972102,90371900
2022-03-29,175.87582397460938,175.92495028186923,173.30096665224875,173.64494077798946,100589400
2022-03-30,174.70632934570312,176.51461532464543,173.6547624474948,175.4728856845117,92633200
2022-03-31,171.6007843017578,174.96184246595325,171.39439682863326,174.77511451308345,103049300
2022-04-01,171.3059539794922,171.86613784627107,168.97680315531144,171.0307806751932,78751300
2022-04-04,175.36480712890625,175.413948439192,171.43374223920495,171.56150664678344,76468400
2022-04-05,172.0430450439453,175.22721286513178,171.4140752886788,174.44099692209318,73401800
2022-04-06,168.86868286132812,170.63766465296877,167.19798366759716,169.38954763944744,89058800
2022-04-07,169.1733856201172,170.3723616727419,166.92285745329926,168.21027887148895,77594700
2022-04-08,167.15866088867188,168.81953778376487,166.28399977180155,168.81953778376487,76575500
2022-04-11,162.89349365234375,166.11696550956904,162.64780210837338,165.8024881311143,72246700
2022-04-12,164.77056884765625,166.94247354315863,163.76814322121325,165.12436524547022,79265200
2022-04-13,167.46336364746094,168.09233345005353,163.8959323433634,164.50524262204976,70618900
2022-04-14,162.4413604736328,168.3183110436823,162.19566901154832,167.67950424477252,75329400
2022-04-18,162.2252197265625,163.72885077484435,160.75107046386879,161.09502962767093,69023900
2022-04-19,164.51502990722656,164.92780484237912,161.0851860080734,162.17605691767423,67723800
2022-04-20,164.3479461669922,165.96951898738345,163.23743083695035,165.8515768758342,67929800
2022-04-21,163.55191040039062,168.5738450907259,163.0507051558019,165.99900305629262,87227800
2022-04-22,159.00173950195312,164.9769598952382,158.71674389745084,163.59127092738578,84882400
2022-04-25,160.0729522705078,160.35794785043367,155.72912776950562,158.3432742820327,96046400
2022-04-26,154.0977325439453,159.54225031873102,154.0191094538627,159.453804965821,95623200
2022-04-27,153.87168884277344,157.0361817522216,152.70219483485,153.22305964573388,88063200
2022-04-28,160.8198699951172,161.684709101551,156.1910343178655,156.50552671868616,130216800
2022-04-29,154.9330596923828,163.3357123056005,154.5399592760181,159.05085178561868,131747600
2022-05-02,155.23773193359375,155.5030679702358,150.6285567574635,154.009274370481,123055300
2022-05-03,156.7315216064453,157.9403346152518,153.6259923615283,155.42444099254382,88966500
2022-05-04,163.15884399414062,163.61090803537846,156.51533507735743,156.91827280667675,108256500
2022-05-05,154.0682373046875,161.2522547050873,152.2795959021098,161.0262227132276,130525300
2022-05-06,154.7965545654297,156.92245186539364,151.74549742097102,153.54660360417492,116124600
2022-05-09,149.65896606445312,153.36944186699063,149.0979741892278,152.48364388073944,131577900
2022-05-10,152.07029724121094,154.2650965784608,150.5152434800802,153.0643590542694,115366700
2022-05-11,144.186767578125,152.9954442320576,143.5076602631258,151.07623770131187,142689800
2022-05-12,140.30897521972656,143.89149901958908,136.60835102555794,140.51566592761506,182602000
2022-05-13,144.78712463378906,145.7614978791984,140.8502848803236,142.3069113841073,113990900
2022-05-16,143.2418975830078,145.1906439345295,141.90337156179376,143.25174929311245,86643800
2022-05-17,146.88352966308594,147.40515984638031,144.3639390388605,146.50952499662762,78336300
2022-05-18,138.59649658203125,145.033225100594,137.691009923457,144.53128327239338,109742900
2022-05-19,135.18125915527344,139.4232021551722,134.4431016025898,137.67130943156462,136095600
2022-05-20,135.41746520996094,138.47835924778758,130.51610307514665,136.89378037255537,137426100
2022-05-23,140.8502655029297,140.99789096623442,135.47647337089091,135.6142621425919,117726300
2022-05-24,138.1437225341797,139.72830130754187,135.16156729888525,138.58661405091433,104132700
2022-05-25,138.30117797851562,139.55111372624046,136.1555926085565,136.24416789439192,92482700
2022-05-26,141.5097198486328,142.06087507401406,134.97456571452705,135.22061822713323,90601500
2022-05-27,147.2771759033203,147.31653769335477,142.96633152872457,143.09428362757757,90978500
2022-05-31,146.48983764648438,148.28110735892756,144.5214173125584,146.71621679774168,103718400
2022-06-01,146.36184692382812,149.34400143591907,145.34809700677113,147.53304397850013,74286600
2022-06-02,148.8224334716797,148.88148368182337,144.5411130219896,145.49579813359537,72348100
2022-06-03,143.08445739746094,145.63355774291225,142.17898598193645,144.58044581379545,88570300
2022-06-06,143.83242797851562,146.22406574159245,142.61200234875395,144.70837415100206,71598400
2022-06-07,146.36184692382812,146.64726115984234,141.824639115417,142.07069156702747,67808200
2022-06-08,145.6237335205078,147.5035634046079,145.1316284687619,146.23393897895934,53950200
2022-06-09,140.38772583007812,145.61387897508678,140.27946212008615,144.75762100742102,69473000
2022-06-10,134.96470642089844,138.5373780935634,134.8958045203365,138.0649615534637,91437900
2022-06-13,129.7976531982422,133.06522343462848,129.36459828330814,130.77201173898712,122207100
2022-06-14,130.66372680664062,131.77588901971137,129.40393908646058,131.0278947539339,84784300
2022-06-15,133.2915496826172,135.1713943388265,130.07319387777778,132.16955091202541,91533000
2022-06-16,128.00634765625,130.29955871287268,127.00244927117835,129.99445602178534,108123900
2022-06-17,129.482666015625,130.97866943008026,127.76029850473763,128.01620271778103,134520300
2022-06-21,133.72462463378906,134.8958370832566,131.21490083390682,131.31331283551427,81000500
2022-06-22,133.21286010742188,135.5847953387102,131.79559497900595,132.6616897658164,73409200
2022-06-23,136.08673095703125,136.40167037101077,133.48841696582116,134.65962935518908,72433800
2022-06-24,139.42320251464844,139.66925503284406,137.56304607780373,137.6909831751248,89116800
2022-06-27,139.42320251464844,141.2243087499828,138.74409516157192,140.4467743824865,70207900
2022-06-28,135.26983642578125,141.15540852649434,135.1517360213465,139.88578412525837,67083400
2022-06-29,137.03155517578125,138.4488199898158,134.51197995876558,135.28951427489562,66242400
2022-06-30,134.56117248535156,136.18511273785495,131.65775641864977,135.08280250671814,98964500
2022-07-01,136.73629760742188,136.84456131567046,133.51794149629842,133.89193111018585,71051600
2022-07-05,139.32476806640625,139.3739815709903,134.76787086684834,135.59461869744254,73353800
2022-07-06,140.6632843017578,141.84433323860637,138.85234159739986,139.11808248899268,74064300
2022-07-07,144.03915405273438,144.23599306904134,141.0176218390398,141.02745853360616,66253700
2022-07-08,144.71823120117188,145.22018791054785,142.7104494172261,142.96633860975416,64547800
2022-07-11,142.58250427246094,144.3245602553875,141.50971892875648,143.36987531125314,63141600
2022-07-12,143.556884765625,146.10598530220875,142.75967699315206,143.45845774918337,77588800
2022-07-13,143.19271850585938,144.13755169717774,139.8759205891,140.73219350243247,71185600
2022-07-14,146.12567138671875,146.5980880188513,140.9880935814835,141.80498974783282,78140700
2022-07-15,147.798828125,148.47793549322745,145.85993303693337,147.41498678876548,76259900
2022-07-18,144.74778747558594,149.17673295190042,144.3836195242813,148.35983676190435,81420900
2022-07-19,148.61573791503906,148.84210205255908,144.59032186321505,145.58436874350355,82982400
2022-07-20,150.62351989746094,151.2927906316257,147.99568050926646,148.7338381470016,64823400
2022-07-21,152.89706420898438,153.11359165955614,149.54090374297837,152.06047951197021,65086600
2022-07-22,151.6569366455078,153.81235925179797,150.98768095986142,152.93641282919904,66675400
2022-07-25,150.534912109375,152.5919073451431,149.87549323073483,151.5781722761147,53623900
2022-07-26,149.20623779296875,150.67270104012428,148.41886681163666,149.8558049610543,55138700
2022-07-27,154.3142547607422,154.84573648624988,149.75737339729145,150.1707397294361,78620700
2022-07-28,154.86544799804688,155.1508622874104,151.97186822338708,154.50128008945563,81378700
2022-07-29,159.94398498535156,161.04631055801715,156.98151786037047,158.69404891618413,101786900
2022-08-01,158.95977783203125,161.00693677079695,158.34957233740533,158.46767275111222,67829400
2022-08-02,157.4834442138672,159.84555733737668,157.10945460814798,157.57203453166576,59907000
2022-08-03,163.50682067871094,163.95954889245084,158.21176579536746,158.30034109572696,82507500
2022-08-04,163.19186401367188,164.55007867195602,161.83364935538773,163.3887030177202,55474100
2022-08-05,162.96519470214844,163.45798329811657,160.64908228561242,160.8560601129534,56697000
2022-08-08,162.49209594726562,165.38969510382904,161.83176107750737,163.97046163622954,60276900
2022-08-09,162.54136657714844,163.4283949524473,160.89545469517256,161.65435324056202,63135500
2022-08-10,166.799072265625,166.89762095148,164.49281044366623,165.26155937141485,70170500
2022-08-11,166.05987548828125,168.5238180082282,165.7641993781453,167.6072235706779,57149200
2022-08-12,169.6178436279297,169.68682621240507,166.9567731335436,167.3707287952548,68039400
2022-08-15,170.6920928955078,170.8892052991509,168.87863472005176,169.046181015084,54091700
2022-08-16,170.53440856933594,171.20460883381332,169.1841727217911,170.28801428832625,56377100
2022-08-17,172.0325164794922,173.60943109736726,170.08107768446573,170.27819013186064,79542000
2022-08-18,171.6382598876953,172.37744277272193,170.6231165953559,171.24403503116682,62290100
2022-08-19,169.0462188720703,171.23420163153378,168.83924102673046,170.5344351473727,70346300
2022-08-22,165.1531982421875,167.41016368127242,164.72939217570928,167.24261734201428,69026800
2022-08-23,164.81805419921875,166.27671913488913,164.24641767665275,164.67022364972456,54147100
2022-08-24,165.11373901367188,165.68537556627746,163.85220146265053,164.90677623350408,53841500
2022-08-25,167.5776824951172,167.68609658373745,165.92192009296824,166.34571105112042,51218200
2022-08-26,161.26014709472656,168.58299398508154,161.20101486509154,168.1099211092857,78961000
2022-08-29,159.0524444580078,160.55051089039753,157.514946518142,158.82575088680454,73314000
2022-08-30,156.61807250976562,160.21542318351743,155.44523326516241,159.79163221679283,77906200
2022-08-31,154.95242309570312,158.26396254446672,154.87357512802876,157.99785253340468,87991100
2022-09-01,155.68179321289062,156.13515033839954,152.43923555152656,154.38082398932775,74229900
2022-09-02,153.56275939941406,158.04713803269738,152.73487827783597,157.44593542420824,76957800
2022-09-06,152.30123901367188,154.8243141649417,151.47335779942037,154.2132611313819,73714800
2022-09-07,153.71063232421875,154.41038374001005,151.39451980442465,152.58707487686897,87449600
2022-09-08,152.23223876953125,154.10482916146404,150.47789777328236,152.4096354211257,84923800
2022-09-09,155.1002655029297,155.54378723487187,152.51805827855026,153.2276750032018,68028800
2022-09-12,161.07286071777344,161.8908915280311,157.0024374583422,157.28824820471496,104956000
2022-09-13,151.62118530273438,158.2245492067868,151.15796283866058,157.59378043168627,122656600
2022-09-14,153.0699462890625,154.83413736584612,151.394468562905,152.5574420890309,87965400
2022-09-15,150.17234802246094,153.00096396274333,149.19663651245492,152.41946216007065,90481100
2022-09-16,148.5264434814453,149.16707752270744,146.23004738137993,149.0290973511405,162278800
2022-09-19,152.25193786621094,152.3307858345421,146.94954358467322,147.15650634266927,81474200
2022-09-20,154.63705444335938,155.80004334278618,150.8721574135687,151.18753429290712,107689800
2022-09-21,151.5029296875,156.4505314848071,151.38466523487358,155.07071436973487,101696800
2022-09-22,150.53707885742188,152.24212333754144,148.73347063401485,150.1822704357891,86652500
2022-09-23,148.2603759765625,149.28538472080464,146.4173513628068,149.00942429859677,96029900
2022-09-26,148.59548950195312,151.55222131778743,147.4817823722665,147.50149812854582,93339400
2022-09-27,149.57119750976562,152.48851277634017,147.78730509985635,150.53707403917747,84442700
2022-09-28,147.6788787841797,148.46734352386844,142.75099295951767,145.5106120290712,146691400
2022-09-29,140.42503356933594,144.603886261403,138.65099162276434,143.99283321708396,128138200
2022-09-30,136.206787109375,141.03612515991253,136.00967464661605,139.2423671597571,124925300
2022-10-03,140.39544677734375,141.00651477037042,135.7041054662748,136.21660973950978,114311700
2022-10-04,143.99282836914062,144.11109281535886,142.17935497441533,142.93825359464822,87830100
2022-10-05,144.28848266601562,145.25435906019973,140.94737686981628,141.9921012373244,79471000
2022-10-06,143.3324737548828,145.41204208560697,143.12551098076761,143.7069978739473,68402200
2022-10-07,138.06948852539062,141.03608513942643,137.43871980031912,140.4841493461153,85925600
2022-10-10,138.39474487304688,139.84354452092543,136.5714361256321,138.39474487304688,74899000
2022-10-11,136.97552490234375,139.31135326076313,136.22649159037823,137.88225418694904,77033700
2022-10-12,136.3447723388672,138.33564287481494,136.16737562749157,137.1233868975957,70433700
2022-10-13,140.92770385742188,141.51904121552016,132.43201728601596,133.04308543971524,113224000
2022-10-14,136.38417053222656,142.43561361849277,136.19690846794037,142.22863580040965,88598000
2022-10-17,140.35606384277344,140.83898708446822,138.24692906829756,139.0353938988536,85250900
2022-10-18,141.6767120361328,144.58416155365336,138.58200045824861,143.39162165141138,99136600
2022-10-19,141.78514099121094,142.8594165632396,139.4591781255194,139.6464402055219,61758300
2022-10-20,141.32191467285156,143.78585768272674,140.59258212799125,140.95725591977873,64522000
2022-10-21,145.14593505859375,145.71757154709675,140.59255890223196,140.80938705437833,86548600
2022-10-24,147.2945098876953,148.0632589024532,143.89427154723307,145.0671108242576,75981900
2022-10-25,150.14279174804688,150.29063731652494,147.20577659322453,147.92524356927564,74732300
2022-10-26,147.1959686279297,149.79789197212497,145.90484979505857,148.7827486054812,88194300
2022-10-27,142.7115936279297,146.90029708190616,142.05125865277225,145.9344355551238,109180200
2022-10-28,153.4938201904297,155.2284308931388,145.68804947016358,146.06255863265773,164762400
2022-10-31,151.12838745117188,152.01541585586838,149.72886978727786,150.95099079346033,97943200
2022-11-01,148.47718811035156,153.20796132588728,146.97912170575748,152.84330260142488,80379300
2022-11-02,142.93826293945312,149.97528368505897,142.90869682596562,146.80172383520585,93604600
2022-11-03,136.87693786621094,140.74039788163316,136.7488080444843,140.0110654914598,97918500
2022-11-04,136.61041259765625,140.8455457973991,132.6615642734104,140.27296098274414,140814800
2022-11-07,137.1435089111328,137.37056348588825,133.93506945075268,135.35665734492238,83374600
2022-11-08,137.71607971191406,139.62139172038218,135.73178893253106,138.61444628445304,89908500
2022-11-09,133.1453094482422,136.77825830980785,132.8688912272567,136.72889468527546,74917800
2022-11-10,144.9918212890625,144.9918212890625,137.71607368602153,139.43382798502273,118854000
2022-11-11,147.78564453125,148.09167786414133,142.5238023668343,143.955271925704,93979700
2022-11-14,146.38380432128906,148.35822845841318,145.544668037547,147.0649830587826,73374100
2022-11-15,148.1212615966797,151.62586673016332,146.66019225430296,150.27339129548295,89868300
2022-11-16,146.8872833251953,147.9534742124063,145.4064651591236,147.22294689122086,64218300
2022-11-17,148.79258728027344,149.54286294425333,144.28102140876982,144.5574395514813,80389400
2022-11-18,149.35528564453125,150.74725807535745,148.05217373541836,150.36224602679474,74829600
2022-11-21,146.11724853515625,148.44706955079,145.83096367172806,148.23976345815655,58724100
2022-11-22,148.25950622558594,148.49644255294848,145.05106689456673,146.23573346771818,51804100
2022-11-23,149.1381378173828,149.88841358362208,147.4302500541231,147.53884398667913,58301400
2022-11-25,146.2159881591797,146.97614571181424,145.23864273436385,146.41342757107319,35195900
2022-11-28,142.375732421875,144.7647839323927,141.54647786060335,143.2839657599813,69246000
2022-11-29,139.36473083496094,142.95818228893546,138.55522474324414,142.4448277773216,83763800
2022-11-30,146.13702392578125,146.81820276871952,138.75268072768486,139.59180207766,111380900
2022-12-01,146.4134063720703,147.22292742638413,144.735149018476,146.31469421224674,71250400
2022-12-02,145.91978454589844,146.1073572119639,143.78740328482434,144.09345161894353,65447400
2022-12-05,144.75491333007812,148.99004656094093,143.90591033158032,145.8803345082114,68826400
2022-12-06,141.08248901367188,145.4163496587564,140.10514358274577,145.18929508684244,64727200
2022-12-07,139.13768005371094,141.53659829976584,138.20969824104947,140.37169521657745,69721100
2022-12-08,140.8258056640625,141.68469046865562,139.2956388988772,140.5395207716393,62128300
2022-12-09,140.3420867919922,143.70848393310538,139.09818980739163,140.51977775341376,76097000
2022-12-12,142.64227294921875,142.65213964669184,139.25612782207975,140.87515496362036,70462700
2022-12-13,143.60972595214844,148.05217980078905,142.39545945134458,147.58818897150496,93886200
2022-12-14,141.37864685058594,144.78452547159364,139.35485909896488,143.49128007302596,82291200
2022-12-15,134.7544403076172,139.98666700994897,134.29044945457875,139.3054883080985,98931900
2022-12-16,132.7898712158203,135.88971607194347,132.01984711589319,134.9420010552602,160156900
2022-12-19,130.67726135253906,133.47107341378072,129.64070069453433,133.38222793972224,79592600
2022-12-20,130.60816955566406,131.54601807895426,128.22898467531743,129.70980289008992,77432800
2022-12-21,133.71788024902344,135.06048935091275,131.05241050570748,131.27946507821224,85928000
2022-12-22,130.53904724121094,132.8392531621343,128.63373518479884,132.63194706396897,77852100
2022-12-23,130.1737823486328,130.72661868998517,127.9821703785141,129.24580060550824,63814900
2022-12-27,128.36720275878906,129.72956043211943,127.07395717087711,129.69994527084378,69007800
2022-12-28,124.42821502685547,129.35440133807893,124.2603907760934,128.01179226832107,85438400
2022-12-29,127.95256042480469,128.81143012835383,126.09660439491776,126.35327411707951,75703700
2022-12-30,128.26844787597656,128.28819633379305,125.80042540883515,126.76789648243701,77034200
2023-01-03,123.4706039428711,129.2260441509053,122.5821116407929,128.61397753423014,112117500
2023-01-04,124.7441177368164,127.01470850998557,123.48048749262259,125.26733892869382,89113600
2023-01-05,123.42124938964844,126.13608257581905,123.16457967496471,125.50426745503849,80962700
2023-01-06,127.96243286132812,128.62386318797923,123.29292365349042,124.39860396256954,87754700
2023-01-09,128.4856414794922,131.70396238313268,128.22897177101316,128.80155656407595,70790800
2023-01-10,129.05825805664062,129.58147936363704,126.48163338512475,128.59426707667564,63896200
2023-01-11,131.78294372558594,131.8026771210122,128.7916923794983,129.57158328133335,69458900
2023-01-12,131.70396423339844,132.5430854442494,129.75915527463124,132.16795510561155,71379600
2023-01-13,133.03668212890625,133.19463966232263,129.97633400317605,130.3415976184994,57809700
2023-01-17,134.2015838623047,135.53431084706406,132.41473278986277,133.10577808532958,63646600
2023-01-18,133.48097229003906,136.83748784767334,133.303266255476,135.07038458340625,69672800
2023-01-19,133.54019165039062,134.50765533885576,132.0593734264766,132.36540678256628,58280400
2023-01-20,136.10691833496094,136.25500917828725,132.5036004355903,133.55004278165805,80223600
2023-01-23,139.30551147460938,141.48725702280552,136.1365537453342,136.35374163026458,81760300
2023-01-24,140.7073516845703,141.32930018220668,138.50587272731724,138.51573942626007,66435100
2023-01-25,140.04588317871094,140.6085861384213,137.03488381847254,139.0882864139194,65799300
2023-01-26,142.1190643310547,142.4053492196724,140.08539469738815,141.33915831562229,54105100
2023-01-27,144.06387329101562,145.34725220094586,141.2503274776649,141.3293062635936,70555800
